codigo_da_parada;logradouro;bairro;cidade;latitude;longitude
120279;Belo Jardim;Água Fria;Recife;-8 1 2.92;-34 53 41.79
120280;Cidade Monteiro;Cajueiro;Recife;-8 0 25.40;-34 53 13.96
120281;Cidade Monteiro;Cajueiro;Recife;-8 0 25.62;-34 53 13.43
120282;Pereira Barreto;Passarinho;Recife;-7 59 9.31;-34 55 2.54
120283;Sebastião Salazar;Cajueiro;Recife;-8 0 46.06;-34 52 55.53
120284;Craveiros;Cajueiro;Recife;-8 0 51.93;-34 52 52.90
120285;Uriel de Holanda;Linha do tiro;Recife;-8 0 27.17;-34 54 40.11
120286;Mamede Coelho;Dois unidos;Recife;-8 0 23.90;-34 54 30.86
120287;Mamede Coelho;Dois unidos;Recife;-08 00.398;-34 54.413
120288;Mamede Coelho;Dois unidos;Recife;-8 0 22.74;-34 54 22.36
120289;Mamede Coelho;Dois unidos;Recife;-8 0 22.08;-34 54 21.50
120290;Mamede Coelho;Dois unidos;Recife;-8 0 22.22;-34 54 15.65
120291;Mamede Coelho;Dois unidos;Recife;-08 00.365;-34 54.266
120292;Guarajá;Dois unidos;Recife;-8 0 24.91;-34 54 10.66
120293;Guarajá;Dois unidos;Recife;-8 0 25.11;-34 54 10.09
120294;Alto do Pascoal;Alto do Pascoal;Recife;-8 1 0.95;-34 53 58.51
120295;Alto do Pascoal;Alto do Pascoal;Recife;-8 0 54.18;-34 54 6.59
120296;Alto do Pascoal;Alto do Pascoal;Recife;-8 0 49.06;-34 54 13.79
120297;Alto do Pascoal;Alto do Pascoal;Recife;-8 0 48.26;-34 54 16.87
120298;Alto do Pascoal;Alto do Pascoal;Recife;-8 0 54.02;-34 54 7.16
120299;Bomba do Hemetério;Bomba do Hemetério;Recife;-8 1 6.94;-34 54 40.12
120300;Pereira Barreto;Passarinho;Recife;-7 59 14.24;-34 55 6.90
120301;Pereira Barreto;Passarinho;Recife;-7 59 16.52;-34 55 9.64
120302;Pereira Barreto;Passarinho;Recife;-7 59 17.44;-34 55 9.51
120304;Couto Soares;Cajueiro;Recife;-8 0 48.15;-34 53 11.85
120305;Maria Ramos;Cajueiro;Recife;-8 0 44.31;-34 53 13.71
120306;Paulo Ramos;Cajueiro;Recife;-8 0 42.75;-34 53 12.51
120307;Beberibe;Cajueiro;Recife;-8 0 34.28;-34 53 18.85
120308;Couto Soares;Cajueiro;Recife;-8 0 49.00;-34 53 12.64
120310;José Amarino dos Reis (Córrego do Tiro);Linha do tiro;Recife;-8 0 31.67;-34 54 26.53
120312;Divisópolis;Dois unidos;Recife;-7 59 55.31;-34 54 51.10
120313;Pedro Elias de Lima;Dois unidos;Recife;-7 59 51.39;-34 54 58.94
120314;Pedro Elias de Lima;Dois unidos;Recife;-7 59 54.02;-34 55  6.14
120315;Canavieira;Dois unidos;Recife;-8 0   0.33;-34 55  4.86
120316;Chagas Ferreira;Dois unidos;Recife;-8 0   8.31;-34 55  2.25
120317;Chagas Ferreira;Dois unidos;Recife;-8 0  11.11;-34 54 56.35
120318;Chagas Ferreira;Dois unidos;Recife;-8 0  14.43;-34 54 50.38
120319;Chagas Ferreira;Dois unidos;Recife;-8 0  18.51;-34 54 43.60
120320;Canavieira;Dois unidos;Recife;-8 0   0.52;-34 55  4.48
120321;Canavieira;Dois unidos;Recife;-7 59 54.88;-34 55  5.79
120322;Pedro Elias de Lima;Dois unidos;Recife;-7 59 51.84;-34 54 59.82
120323;Divisópolis;Dois unidos;Recife;-7 59 55.33;-34 54 51.50
130001;Passarinho;Passarinho;Olinda;-7 58 57.45;-34 54 59.43
130002;Passarinho;Passarinho;Olinda;-7 58 50.86;-34 55 2.67
130003;Passarinho;Passarinho;Olinda;-7 58 46.33;-34 55 5.43
130004;Passarinho;Passarinho;Olinda;-7 58 46.71;-34 55 5.76
130005;Passarinho;Passarinho;Olinda;-7 58 49.79;-34 55 3.46
130006;Passarinho;Passarinho;Olinda;-7 59 3.57;-34 54 57.30
130007;Andorinha;Alto da bondade;Recife;-7 58 49.26;-34 54 53.19
130008;Andorinha;Alto da bondade;Recife;-7 58 49.10;-34 54 54.44
130009;Andorinha;Passarinho;Recife;-7 58 43.52;-34 55 3.01
130010;Andorinha;Passarinho;Recife;-7 58 43.33;-34 55 3.16
130011;Linha;Alto da bondade;Olinda;-7 58 49.01;-34 54 49.85
130012;Linha;Alto da bondade;Olinda;-7 58 59.10;-34 54 44.41
130013;Linha;Alto da bondade;Olinda;-7 59 2.52;-34 54 43.75
130014;Linha;Alto da bondade;Olinda;-7 59 6.61;-34 54 42.82
130015;Linha;Alto da bondade;Olinda;-7 59 9.53;-34 54 42.18
130016;Linha;Alto da bondade;Olinda;-7 59 12.90;-34 54 39.30
130017;Linha;Alto da bondade;Olinda;-7 59 13.56;-34 54 34.70
130018;Linha;Alto da bondade;Olinda;-7 59 15.12;-34 54 28.95
130019;Linha;Alto da bondade;Olinda;-7 59 19.93;-34 54 24.88
130020;Linha;Alto da bondade;Olinda;-7 59 19.85;-34 54 24.10
130021;Linha;Alto da bondade;Olinda;-7 59 15.82;-34 54 28.10
130022;Linha;Águas Compridas;Olinda;-7 59 13.29;-34 54 33.76
130023;Linha;Alto da bondade;Olinda;-7 59 11.84;-34 54 40.36
130024;Linha;Alto da bondade;Olinda;-7 59 3.06;-34 54 43.30
130025;Linha;Alto da bondade;Olinda;-7 58 57.90;-34 54 44.31
130026;Linha;Águas Compridas;Olinda;-7 58 52.65;-34 54 45.92
130027;Francisco Gomes;Corrego do abacaxi;Olinda;-7 59 47.17;-34 54 4.27
130028;Coqueiros;Corrego do abacaxi;Olinda;-7 59 41.49;-34 54 4.63
130029;Francisco Gomes;Corrego do abacaxi;Olinda;-7 59 49.90;-34 54 8.57
130030;Francisco Gomes;Corrego do abacaxi;Olinda;-7 59 48.16;-34 54 5.95
130031;Caixa D`Água;Caixa d´água;Olinda;-7 59 18.21;-34 54 54.36
130032;Francisco Gomes;Caixa d´água;Olinda;-7 59 52.45;-34 54 9.57
130033;Caixa D`Água;Caixa d´água;Olinda;-7 59 22.93;-34 54 46.36
130034;Caixa D`Água;Caixa d´água;Olinda;-7 59 28.37;-34 54 39.10
130036;Caixa D`Água;Caixa d´água;Olinda;-7 59 37.62;-34 54 25.07
130037;Caixa D`Água;Caixa d´água;Olinda;-7 59 43.47;-34 54 24.74
130038;Caixa D`Água;Caixa d´água;Olinda;-7 59 49.00;-34 54 19.80
130039;Caixa D`Água;Caixa d´água;Olinda;-7 59 54.00;-34 54 10.18
130040;Caixa D`Água;Caixa d´água;Olinda;-7 59 58.81;-34 54 2.21
130041;Caixa D`Água;Caixa d´água;Olinda;-8 0 2.24;-34 53 56.46
130042;Caixa D`Água;Caixa d´água;Olinda;-8 0 4.23;-34 53 50.00
130043;Caixa D`Água;Caixa d´água;Olinda;-8 0 3.99;-34 53 49.37
130044;Caixa D`Água;Caixa d´água;Olinda;-8 0 2.35;-34 53 55.41
130045;Caixa D`Água;Caixa d´água;Olinda;-7 59 58.06;-34 54 2.65
130046;Caixa D`Água;Caixa d´água;Olinda;-7 59 52.45;-34 54 12.69
130047;Caixa D`Água;Caixa d´água;Olinda;-7 59 49.17;-34 54 18.81
130048;Caixa D`Água;Caixa d´água;Olinda;-7 59 37.62;-34 54 24.85
130049;Caixa D`Água;Caixa d´água;Olinda;-7 59 31.60;-34 54 33.73
130050;Caixa D`Água;Caixa d´água;Olinda;-7 59 27.81;-34 54 39.00
130051;Caixa D`Água;Caixa d´água;Olinda;-7 59 22.04;-34 54 47.70
130052;Caixa D`Água;Caixa d´água;Olinda;-7 59 17.00;-34 54 55.40
130053;Linha;Alto da bondade;Olinda;-7 59 19.64;-34 54 17.00
130054;Linha;Alto da bondade;Olinda;-7 59 20.13;-34 54 19.27
130055;Mirueira;Santa casa;Paulista;-7 58 12.96;-34 53 47.56
130056;Mirueira;Santa casa;Paulista;-7 58 20.31;-34 53 54.27
130057;Mirueira;Santa casa;Paulista;-7 58 24.33;-34 53 56.65
130058;Mirueira;Santa casa;Paulista;-7 58 26.76;-34 54 4.98
130059;Mirueira;Santa casa;Paulista;-7 58 26.49;-34 54 10.89
130060;Mirueira;Santa casa;Paulista;-7 58 27.50;-34 54 14.92
130061;Mirueira;Santa casa;Paulista;-7 58 36.01;-34 54 13.69
130062;Mirueira;Águas Compridas;Paulista;-7 58 40.78;-34 54 13.04
130063;Águas Compridas;Mirueira;Olinda;-7 58 50.03;-34 54 13.59
130064;Mirueira;Águas Compridas;Paulista;-7 58 57.23;-34 54 13.12
130065;Águas Compridas;Águas Compridas;Olinda;-7 59 7.52;-34 54 12.90
130066;Águas Compridas;Águas Compridas;Olinda;-7 59 12.35;-34 54 9.70
130067;Bernardino de Melo;Águas Compridas;Olinda;-7 59 14.64;-34 54 6.10
130068;Bernardino de Melo;Águas Compridas;Olinda;-7 59 14.48;-34 54 6.34
130069;Águas Compridas;Águas Compridas;Olinda;-7 59 18.40;-34 53 58.63
130070;Águas Compridas;Águas Compridas;Olinda;-7 59 23.61;-34 53 54.26
130071;Águas Compridas;Águas Compridas;Olinda;-7 59 28.63;-34 53 47.14
130072;Águas Compridas;Afonso;Olinda;-7 59 35.16;-34 53 43.12
130073;Águas Compridas;Nova olinda;Olinda;-7 59 46.21;-34 53 42.58
130074;Águas Compridas;Águas Compridas;Olinda;-7 59 53.67;-34 53 41.27
130075;Caenga;Beberibe;Olinda;-8 0 3.45;-34 53 45.20
130076;Caenga;Beberibe;Olinda;-8 0 3.90;-34 53 45.12
130077;Águas Compridas;Nova olinda;Olinda;-7 59 46.43;-34 53 42.24
130078;Águas Compridas;Afonso;Olinda;-7 59 36.00;-34 53 42.50
130079;Águas Compridas;Águas Compridas;Olinda;-7 59 28.81;-34 53 46.35
130080;Águas Compridas;Águas Compridas;Olinda;-7 59 20.99;-34 53 55.76
130081;Águas Compridas;Águas Compridas;Olinda;-7 59 15.29;-34 54 0.42
130082;Águas Compridas;Águas Compridas;Olinda;-7 59 13.78;-34 54 5.83
130083;Águas Compridas;Águas Compridas;Olinda;-7 59 12.17;-34 54 9.54
130084;Águas Compridas;Águas Compridas;Olinda;-7 59 8.10;-34 54 12.54
130085;Mirueira;Águas Compridas;Paulista;-7 58 57.20;-34 54 12.88
130086;Mirueira;Águas Compridas;Paulista;-7 58 49.73;-34 54 13.42
130087;Mirueira;Águas Compridas;Paulista;-7 58 43.14;-34 54 12.95
130088;Mirueira;Santa casa;Paulista;-7 58 36.29;-34 54 13.35
130089;Mirueira;Santa casa;Paulista;-7 58 29.62;-34 54 15.28
130090;Mirueira;Santa casa;Paulista;-7 58.445;-34 54.176
130091;Mirueira;Santa casa;Paulista;-7 58 27.00;-34 54 4.88
130092;Mirueira;Santa casa;Paulista;-7 58 25.06;-34 53 57.04
130093;Mirueira;Santa casa;Paulista;-7 58 20.47;-34 53 54.02
130094;Mirueira;Santa casa;Paulista;-7 58 13.21;-34 53 47.24
130095;Tijuca;Alto da conquista;Olinda;-7 58 53.37;-34 53 41.51
130096;Tijuca;Alto da conquista;Olinda;-7 58 54.88;-34 53 47.00
130097;Asteca;Alto da conquista;Olinda;-7 58 54.81;-34 53 57.12
130098;Asteca;Alto da conquista;Olinda;-7 58 50.15;-34 53 59.13
130099;Asteca;Alto da conquista;Olinda;-7 58 45.33;-34 54 1.24
130101;Asteca;Alto da conquista;Olinda;-7 58 47.09;-34 54 0.80
130102;Tijuca;Alto da conquista;Olinda;-7 58 56.46;-34 53 53.66
130103;Tijuca;Alto da conquista;Olinda;-7 58 55.83;-34 53 49.65
130104;Tijuca;Alto da conquista;Olinda;-7 58 54.59;-34 53 44.68
130108;Recife;Jardim brasil;Olinda;-8 0 7.82;-34 52 25.25
130109;Campina Grande;Jardim brasil;Olinda;-8 0 11.42;-34 52 29.33
130110;Campina Grande;Jardim brasil;Olinda;-8 0 14.51;-34 52 24.54
130111;Antônio da Costa Azevedo;Jardim brasil;Olinda;-8 0 24.53;-34 52 16.75
130112;Vidal de Negreiros;Jardim brasil;Paulista;-8 0 25.19;-34 52 16.46
130115;Dionisio Monteiro;Peixinhos;Olinda;-8 0 39.28;-34 52 18.01
130116;Antônio da Costa Azevedo;Jardim brasil;Olinda;-8 0 26.45;-34 52 17.67
130117;Caetés;Peixinhos;Olinda;-8 0 47.17;-34 52 7.83
130118;Dionisio Monteiro;Peixinhos;Olinda;-8 0 43.86;-34 52 10.75
130119;Antônio da Costa Azevedo;Peixinhos;Olinda;-8 0 45.27;-34 52 20.02
130120;Antônio da Costa Azevedo;Peixinhos;Olinda;-8 0 34.36;-34 52 18.32
130121;Antônio da Costa Azevedo;Peixinhos;Olinda;-8 0 34.89;-34 52 18.96
130122;Antônio da Costa Azevedo;Peixinhos;Olinda;-8 0 45.63;-34 52 20.65
130123;Antônio da Costa Azevedo;Jardim brasil;Olinda;-8 0 16.58;-34 52 15.97
130124;Campina Grande;Jardim brasil;Olinda;-8 0 18.50;-34 52 18.26
130125;Recife;Jardim brasil;Olinda;-8 0 11.69;-34 52 19.28
130126;Terezinha;Jardim brasil;Olinda;-8 0 27.05;-34 52 8.62
130127;Rio Grande do Norte;Jardim brasil;Olinda;-8 0 22.59;-34 52 13.52
130128;Rio Grande do Norte;Jardim brasil;Olinda;-8 0 23.14;-34 52 13.30
130129;Teresina;Jardim brasil;Olinda;-8 0 26.57;-34 52 10.02
130130;Alto Nova Olinda;Águas Compridas;Olinda;-7 59 44.60;-34 53 38.41
130131;Alto Nova Olinda;Águas Compridas;Olinda;-7 59 37.37;-34 53 30.81
130132;Alto Nova Olinda;Águas Compridas;Olinda;-7 59 32.28;-34 53 29.40
130133;Alto Nova Olinda;Águas Compridas;Olinda;-7 59 27.03;-34 53 27.72
130134;Alto Nova Olinda;Águas Compridas;Olinda;-7 59 31.44;-34 53 29.35
130135;Alto Nova Olinda;Águas Compridas;Olinda;-7 59 36.48;-34 53 30.77
130136;Alto Nova Olinda;Águas Compridas;Olinda;-7 59 42.00;-34 53 34.77
130137;Alto Nova Olinda;Águas Compridas;Olinda;-7 59 44.60;-34 53 39.17
130139;Aguazinha;Aguazinha;Olinda;-8 0 6.10;-34 53 8.15
130140;Aguazinha;Aguazinha;Olinda;-8 0 1.63;-34 53 4.91
130141;Dois de Fevereiro;Aguazinha;Olinda;-7 59 58.42;-34 53 12.37
130142;Mata;Aguazinha;Olinda;-7 59 47.98;-34 53 18.97
130143;Dois de Fevereiro;Aguazinha;Olinda;-7 59 54.11;-34 53 15.45
130144;Dois de Fevereiro;Aguazinha;Olinda;-7 59 58.16;-34 53 13.19
130145;Aguazinha;Aguazinha;Olinda;-8 0 2.73;-34 53 6.09
130146;Aguazinha;Aguazinha;Olinda;-8 0 8.87;-34 53 12.29
130147;Agamenon Magalhães;Vila Popular;Olinda;-8 1 2.49;-34 51 44.98
130148;Xavier Pedrosa;Vila Popular;Olinda;-8 0 51.12;-34 51 41.94
130149;Antônio Carlos Ferreira;Vila Popular;Olinda;-8 0 46.75;-34 51 48.61
130150;Brasília;Jardim brasil;Olinda;-8 0 40.74;-34 51 57.88
130151;Pará;Jardim brasil;Olinda;-8 0 35.01;-34 51 55.78
130152;Pernambuco;Jardim brasil;Olinda;-8 0 23.94;-34 51 56.25
130153;Pará;Jardim brasil;Olinda;-8 0 34.75;-34 51 56.23
130154;Brasília;Jardim brasil;Olinda;-8 0 41.25;-34 51 57.81
130155;Antônio Carlos Ferreira;Jardim brasil;Olinda;-8 0 45.27;-34 51 51.60
130156;Antônio Carlos Ferreira;Vila Popular;Olinda;-8 0 49.17;-34 51 45.64
130157;Xavier Pedrosa;Vila Popular;Olinda;-8 0 52.84;-34 51 39.94
130158;Agamenon Magalhães;Vila Popular;Olinda;-8 0 57.81;-34 51 42.43
130159;Mato Grosso;Jardim brasil;Olinda;-8 0 32.87;-34 51 58.16
130160;Antônio da Costa Azevedo;Peixinhos;Olinda;-8 0 52.62;-34 52 21.14
130161;Antônio da Costa Azevedo;Peixinhos;Olinda;-8 1 0.08;-34 52 22.49
130162;Antônio da Costa Azevedo;Peixinhos;Olinda;-8 1 9.80;-34 52 23.98
130163;Correia de Brito;Peixinhos;Olinda;-8 1 15.29;-34 52 25.28
130164;Correia de Brito;Peixinhos;Olinda;-8 1 22.90;-34 52 27.83
130165;Correia de Brito;Peixinhos;Olinda;-8 01.548;-34 52.518
130166;Correia de Brito;Sitio novo;Olinda;-8 1 41.15;-34 52 33.38
130167;Correia de Brito;Sitio novo;Olinda;-8 1 50.29;-34 52 33.59
130168;Andrade Bezerra;Salgadinho;Olinda;-8 1 45.81;-34 52 7.94
130169;Severino Pereira;Salgadinho;Olinda;-8 1 47.33;-34 52 2.41
130170;Djalma Dutra;Salgadinho;Olinda;-8 1 31.75;-34 52 15.19
130171;Djalma Dutra;Salgadinho;Olinda;-8 1 33.47;-34 52 11.57
130172;Djalma Dutra;Salgadinho;Olinda;-8 1 35.68;-34 52 8.18
130173;Djalma Dutra;Salgadinho;Olinda;-8 1 38.72;-34 52 6.01
130174;Djalma Dutra;Salgadinho;Olinda;-8 1 40.27;-34 52 4.91
130175;Andrade Bezerra;Salgadinho;Olinda;-8 1 47.15;-34 52 10.20
130176;Andrade Bezerra;Salgadinho;Olinda;-8 1 51.07;-34 52 17.09
130177;Andrade Bezerra;Salgadinho;Olinda;-8 1 53.43;-34 52 29.01
130178;Andrade Bezerra;Salgadinho;Olinda;-8 1 53.05;-34 52 24.75
130179;Andrade Bezerra;Salgadinho;Olinda;-8 1 50.84;-34 52 14.92
130180;Severino Pereira;Salgadinho;Olinda;-8 1 46.18;-34 52 2.80
130181;Djalma Dutra;Salgadinho;Olinda;-8 1 37.46;-34 52 6.59
130182;Djalma Dutra;Salgadinho;Olinda;-8 1 33.33;-34 52 11.09
130183;Djalma Dutra;Salgadinho;Olinda;-8 1 30.93;-34 52 17.00
130184;Correia de Brito;Sitio novo;Olinda;-8 1 51.15;-34 52 32.89
130185;Correia de Brito;Sitio novo;Olinda;-8 1 44.95;-34 52 33.78
130186;Correia de Brito;Sitio novo;Olinda;-8 1 35.93;-34 52 31.64
130187;Correia de Brito;Sitio novo;Olinda;-8 1 26.34;-34 52 28.60
130188;Correia de Brito;Sitio novo;Olinda;-8 1 16.33;-34 52 25.29
130189;Antônio da Costa Azevedo;Peixinhos;Olinda;-8 1 10.29;-34 52 23.60
130190;Antônio da Costa Azevedo;Peixinhos;Olinda;-8 1 1.47;-34 52 22.35
130191;Armindo Cardoso Moura;Peixinhos;Olinda;-8 00.934;-34 52.245
130192;Nilo Coelho (II Perimetral);Ouro Preto;Olinda;-7 59 3.13;-34 51 31.87
130193;Nilo Coelho (II Perimetral);Ouro Preto;Olinda;-7 59 10.01;-34 51 39.61
130194;Nilo Coelho (II Perimetral);Ouro Preto;Olinda;-7 59 15.16;-34 51 44.51
130195;Nilo Coelho (II Perimetral);Ouro Preto;Olinda;-7 59 20.01;-34 51 49.20
130196;Nilo Coelho (II Perimetral);Ouro Preto;Olinda;-7 59 26.66;-34 51 55.46
130197;Nilo Coelho (II Perimetral);Ouro Preto;Olinda;-7 59 34.79;-34 52 3.33
130198;Nilo Coelho (II Perimetral);Ouro Preto;Olinda;-7 59 45.03;-34 52 14.75
130199;Nilo Coelho (II Perimetral);Ouro Preto;Olinda;-7 59 53.36;-34 52 23.55
130200;Nilo Coelho (II Perimetral);Aguazinha;Olinda;-7 59 57.23;-34 52 28.23
130201;Nilo Coelho (II Perimetral);Aguazinha;Olinda;-8 0 4.08;-34 52 48.38
130202;Nilo Coelho (II Perimetral);Aguazinha;Olinda;-8 0 5.94;-34 52 54.91
130203;Nilo Coelho (II Perimetral);Aguazinha;Olinda;-8 0 13.40;-34 53 4.08
130204;Nilo Coelho (II Perimetral);Aguazinha;Olinda;-8 0 15.13;-34 53 4.78
130205;Nilo Coelho (II Perimetral);Aguazinha;Olinda;-8 0 7.37;-34 52 56.89
130206;Nilo Coelho (II Perimetral);Aguazinha;Olinda;-8 0 4.20;-34 52 47.15
130207;Nilo Coelho (II Perimetral);Aguazinha;Olinda;-8 00.030;-34 52.617
130208;Nilo Coelho (II Perimetral);Aguazinha;Olinda;-7 59 58.60;-34 52 29.69
130209;Nilo Coelho (II Perimetral);Ouro Preto;Olinda;-7 59 51.72;-34 52 20.89
130210;Nilo Coelho (II Perimetral);Ouro Preto;Olinda;-7 59 45.67;-34 52 14.62
130211;Nilo Coelho (II Perimetral);Ouro Preto;Olinda;-7 59 37.55;-34 52 5.85
130212;Nilo Coelho (II Perimetral);Ouro Preto;Olinda;-7 59 33.68;-34 52 1.63
130213;Nilo Coelho (II Perimetral);Ouro Preto;Olinda;-7 59 27.14;-34 51 55.27
130214;Nilo Coelho (II Perimetral);Ouro Preto;Olinda;-7 59 20.73;-34 51 49.25
130215;Nilo Coelho (II Perimetral);Ouro Preto;Olinda;-7 59 15.11;-34 51 43.91
130216;Nilo Coelho (II Perimetral);Ouro Preto;Olinda;-7 59 9.70;-34 51 38.80
130217;Nilo Coelho (II Perimetral);Ouro Preto;Olinda;-7 59 4.82;-34 51 33.19
130218;Benjamim Constant;Salgadinho;Olinda;-8 1 44.80;-34 52 15.46
130219;Benjamim Constant;Salgadinho;Olinda;-8 1 41.05;-34 52 19.51
130220;Benjamim Constant;Sitio novo;Olinda;-8 1 35.78;-34 52 25.92
130221;Benjamim Constant;Sitio novo;Olinda;-8 1 35.99;-34 52 26.25
130222;Benjamim Constant;Salgadinho;Olinda;-8 1 40.54;-34 52 20.45
130223;Benjamim Constant;Salgadinho;Olinda;-8 1 47.70;-34 52 13.27
130224;Kennedy;Sapucaia;Olinda;-7 59 59.13;-34 53 40.45
130225;Kennedy;Sapucaia;Olinda;-8 0 3.63;-34 53 31.39
130226;Kennedy;Sapucaia;Olinda;-8 0 8.88;-34 53 24.40
130227;Kennedy;Aguazinha;Olinda;-8 0 15.89;-34 53 14.75
130228;Kennedy;Peixinhos;Olinda;-8 0 20.63;-34 53 3.46
130229;Kennedy;Peixinhos;Olinda;-8 0 23.71;-34 52 57.51
130230;Kennedy;Peixinhos;Olinda;-8 0 27.33;-34 52 51.33
130231;Kennedy;Peixinhos;Olinda;-8 0 37.92;-34 52 35.23
130232;Kennedy;Peixinhos;Olinda;-8 0 45.80;-34 52 23.19
130233;Kennedy;Peixinhos;Olinda;-8 0 49.82;-34 52 17.01
130234;Kennedy;Peixinhos;Olinda;-8 0 55.61;-34 52 8.03
130235;Kennedy;Peixinhos;Olinda;-8 1 2.65;-34 51 57.16
130236;Kennedy;Peixinhos;Olinda;-8 1 7.26;-34 51 41.93
130237;Kennedy;Santa Tereza;Olinda;-8 1 11.04;-34 51 23.40
130238;Kennedy;Santa Tereza;Olinda;-8 1 9.31;-34 51 30.26
130239;Kennedy;Peixinhos;Olinda;-8 1 5.01;-34 51 47.97
130240;Kennedy;Peixinhos;Olinda;-8 1 3.66;-34 51 54.72
130241;Kennedy;Peixinhos;Olinda;-8 0 56.43;-34 52 6.49
130242;Kennedy;Peixinhos;Olinda;-8 0 50.38;-34 52 15.84
130243;Kennedy;Peixinhos;Olinda;-8 0 46.02;-34 52 22.48
130244;Kennedy;Peixinhos;Olinda;-8 0 38.48;-34 52 34.13
130245;Kennedy;Peixinhos;Olinda;-8 0 32.23;-34 52 43.28
130246;Kennedy;Peixinhos;Olinda;-8 0 28.00;-34 52 50.21
130247;Kennedy;Peixinhos;Olinda;-8 0 20.13;-34 53 4.24
130248;Kennedy;Peixinhos;Olinda;-8 0 15.82;-34 53 13.38
130249;Kennedy;Peixinhos;Olinda;-8 0 9.28;-34 53 23.75
130250;Kennedy;Peixinhos;Olinda;-8 0 1.96;-34 53 32.88
130251;Kennedy;Sapucaia;Olinda;-7 59 58.58;-34 53 40.04
130253;Águas Compridas;Caixa d´água;Olinda;-7 59 56.80;-34 53 43.21
130254;João Paulo II;Mirueira;Paulista;-7 58 6.93;-34 53 38.74
130255;Antônio da Costa Azevedo;Jardim brasil;Olinda;-8 0 25.31;-34 52 16.57
130258;Paraná;Jardim brasil;Olinda;-8 0 29.73;-34 51 59.10
130259;Paraná;Jardim brasil;Olinda;-8 0 29.25;-34 51 59.36
130260;Hermílio Gomes;Campo Grande;Recife;-8 1 56.99;-34 52 33.08
130261;Francisco Trindade;Campo Grande;Recife;-8 2 3.21;-34 52 36.62
130262;Francisco Trindade;Campo Grande;Recife;-8 2 6.84;-34 52 48.45
130263;Francisco Trindade;Campo Grande;Recife;-8 2 6.96;-34 52 47.59
130264;Prudente de Moraes;Hipódromo;Recife;-8 1 57.44;-34 53 5.14
130265;Prudente de Moraes;Hipódromo;Recife;-8 1 51.59;-34 53 8.88
130266;Prudente de Moraes;Hipódromo;Recife;-8 1 46.05;-34 53 12.73
130267;Prudente de Moraes;Hipódromo;Recife;-8 1 44.81;-34 53 13.99
130268;Prudente de Moraes;Hipódromo;Recife;-8 1 49.87;-34 53 10.48
130269;Prudente de Moraes;Hipódromo;Recife;-8 1 56.11;-34 53 6.29
130270;Baependi;Campo Grande;Recife;-8 1 34.23;-34 53 3.34
130271;Baependi;Campo Grande;Recife;-8 1 39.46;-34 53 11.35
130272;Baependi;Campo Grande;Recife;-8 1 41.43;-34 53 13.85
130273;Baependi;Campo Grande;Recife;-8 1 34.89;-34 53 3.80
130274;Bairro;Campo Grande;Cabo de Santo Agostinho;-8 1 32.54;-34 52 59.83
130275;Jerônimo Vilela;Campo Grande;Recife;-8 1 34.87;-34 52 57.31
130276;Jerônimo Vilela;Campo Grande;Recife;-8 1 42.97;-34 52 55.63
130277;Jerônimo Vilela;Campo Grande;Recife;-8 1 39.72;-34 52 55.93
130278;Jerônimo Vilela;Campo Grande;Recife;-8 1 33.51;-34 52 57.32
130279;Odorico Mendes;Campo Grande;Recife;-8 2 0.08;-34 52 52.29
130280;Odorico Mendes;Campo Grande;Recife;-8 2 9.47;-34 52 49.36
130281;Odorico Mendes;Campo Grande;Recife;-8 2 19.65;-34 52 45.74
130282;Odorico Mendes;Campo Grande;Recife;-8 2 16.49;-34 52 46.16
130283;Odorico Mendes;Campo Grande;Recife;-8 2 8.19;-34 52 49.48
130284;Odorico Mendes;Campo Grande;Recife;-8 2 2.55;-34 52 51.47
130285;Franklin Távora;Campo Grande;Recife;-8 1 37.65;-34 52 40.82
130286;Franklin Távora;Campo Grande;Recife;-8 1 38.96;-34 52 46.65
130287;Franklin Távora;Campo Grande;Recife;-8 1 40.08;-34 52 51.58
130288;Franklin Távora;Campo Grande;Recife;-8 1 38.51;-34 52 43.13
130289;Franklin Távora;Campo Grande;Recife;-8 1 37.05;-34 52 36.32
130290;Machado;Campo Grande;Recife;-8 1 44.70;-34 52 49.86
130291;Machado;Campo Grande;Recife;-8 1 44.97;-34 52 49.55
130292;Oliveira Fonseca;Campo Grande;Recife;-8 1 40.67;-34 52 47.85
130293;Belém;Campo Grande;Recife;-8 1 55.05;-34 52 38.53
130294;Belém;Campo Grande;Recife;-8 1 55.70;-34 52 51.33
130295;Belém;Campo Grande;Recife;-8 1 56.49;-34 52 59.81
130296;Belém;Campo Grande;Recife;-8 2 3.06;-34 53 10.99
130297;Belém;Campo Grande;Recife;-8 2 9.15;-34 53 20.17
130298;Belém;Campo Grande;Recife;-8 2 15.07;-34 53 29.06
130299;Belém;Campo Grande;Recife;-8 2 15.50;-34 53 28.40
130300;Belém;Campo Grande;Recife;-8 2 10.05;-34 53 20.73
130301;Belém;Campo Grande;Recife;-8 2 2.96;-34 53 9.97
130302;Belém;Campo Grande;Recife;-8 1 59.83;-34 53 5.69
130303;Belém;Campo Grande;Recife;-8 1 56.51;-34 52 58.28
130304;Belém;Campo Grande;Recife;-8 1 56.61;-34 52 46.65
130305;Belém;Campo Grande;Recife;-8 1 55.50;-34 52 38.26
